20040228.000000,5916.027850,37.093300,19.988400
20040228.000000,11646.508622,38.803900,19.988400
20040228.000000,11746.427446,38.735700,19.988400
20040228.000000,11816.468248,38.803900,19.988400
20040228.000000,12016.107740,38.906100,19.988400
20040228.000000,12046.033312,38.872000,19.988400
20040228.000000,12116.648189,38.906100,19.988400
20040228.000000,12216.026390,39.008200,19.086800
20040228.000000,12316.899912,39.008200,19.018200
20040228.000000,12416.176842,38.803900,19.008400
20040228.000000,12616.656972,38.940100,19.008400
20040228.000000,12846.483577,38.974200,18.998600
20040228.000000,12946.102532,38.974200,19.008400
20040228.000000,13046.454955,39.042200,18.988800
20040228.000000,13216.561857,38.940100,18.969200
20040228.000000,13246.312039,39.076300,18.979000
20040228.000000,13346.446315,38.974200,18.979000
20040228.000000,13446.258012,38.974200,18.969200
20040228.000000,13516.394184,38.803900,18.988800
20040228.000000,13616.806149,38.872000,18.979000
20040228.000000,13646.872566,38.872000,18.988800
20040228.000000,13716.691853,38.803900,18.988800
20040228.000000,14216.849635,38.837900,18.988800
20040228.000000,14246.087976,38.803900,18.988800
20040228.000000,14416.118274,38.769800,18.988800
20040228.000000,14546.665826,38.803900,18.988800
20040228.000000,14646.411103,38.872000,18.920200
20040228.000000,14846.481060,39.008200,18.910400
20040228.000000,14946.499231,38.906100,18.900600
20040228.000000,15016.243615,39.008200,18.900600
20040228.000000,15216.658227,39.076300,18.900600
20040228.000000,15446.362044,39.008200,18.900600
20040228.000000,15716.176569,38.940100,18.900600
20040228.000000,20146.132962,38.940100,18.871200
20040228.000000,21016.280780,39.008200,18.822200
20040228.000000,21116.721059,39.008200,18.812400
20040228.000000,21316.505098,39.008200,18.802600
20040228.000000,21446.685489,38.940100,18.792800
20040228.000000,21846.231028,39.008200,18.773200
20040228.000000,21946.991259,38.872000,18.773200
20040228.000000,22046.870029,38.906100,18.773200
20040228.000000,22116.554543,38.837900,18.753600
20040228.000000,22146.303901,38.803900,18.753600
20040228.000000,22346.449420,38.803900,18.753600
20040228.000000,22446.059627,38.803900,18.724200
20040228.000000,22546.515577,38.803900,18.734000
20040228.000000,22617.231310,38.940100,18.724200
20040228.000000,23116.348393,38.940100,18.724200
20040228.000000,23446.698204,38.940100,18.694800
20040228.000000,23616.849224,38.940100,18.685000
20040228.000000,23746.514175,38.940100,18.665400
20040228.000000,24016.927811,38.940100,18.655600
20040228.000000,24046.121260,38.940100,18.645800
20040228.000000,24116.692999,38.940100,18.636000
20040228.000000,24246.365373,38.837900,18.636000
20040228.000000,24646.166591,38.803900,18.636000
20040228.000000,24746.132100,38.803900,18.616400
20040228.000000,25016.186743,38.906100,18.606600
