20040228.000000,5916.027850,37.093300,19.988400
20040228.000000,11646.508620,38.803900,19.988400
20040228.000000,11746.427450,38.735700,19.988400
20040228.000000,11816.468250,38.803900,19.988400
20040228.000000,12016.107740,38.906100,19.988400
20040228.000000,12046.033310,38.872000,19.988400
20040228.000000,12116.648190,38.906100,19.988400
20040228.000000,12216.026390,39.008200,19.086800
20040228.000000,12316.899910,39.008200,19.018200
20040228.000000,12416.176840,38.803900,19.008400
20040228.000000,12616.656970,38.940100,19.008400
20040228.000000,12846.483580,38.974200,18.998600
20040228.000000,12946.102530,38.974200,19.008400
20040228.000000,13046.454960,39.042200,18.988800
20040228.000000,13216.561860,38.940100,18.969200
20040228.000000,13246.312040,39.076300,18.979000
20040228.000000,13346.446320,38.974200,18.979000
20040228.000000,13446.258010,38.974200,18.969200
20040228.000000,13516.394180,38.803900,18.988800
20040228.000000,13616.806150,38.872000,18.979000
20040228.000000,13646.872570,38.872000,18.988800
20040228.000000,13716.691850,38.803900,18.969200
20040228.000000,14216.849640,38.837900,18.969200
20040228.000000,14246.087980,38.803900,18.969200
20040228.000000,14416.118270,38.769800,18.939800
20040228.000000,14546.665830,38.803900,18.930000
20040228.000000,14646.411100,38.872000,18.920200
20040228.000000,14846.481060,39.008200,18.910400
20040228.000000,14946.499230,38.906100,18.900600
20040228.000000,15016.243620,39.008200,18.900600
20040228.000000,15046.640660,39.008200,18.910400
20040228.000000,15116.492580,39.008200,18.900600
20040228.000000,15216.658230,39.076300,18.890800
20040228.000000,15446.362040,39.008200,18.890800
20040228.000000,15716.176570,38.940100,18.890800
20040228.000000,20146.132960,38.940100,18.871200
20040228.000000,21016.280780,39.008200,18.822200
20040228.000000,21116.721060,39.008200,18.812400
20040228.000000,21316.505100,39.008200,18.802600
20040228.000000,21446.685490,38.940100,18.792800
20040228.000000,21846.231030,39.008200,18.773200
20040228.000000,21946.991260,38.872000,18.792800
20040228.000000,22046.870030,38.906100,18.773200
20040228.000000,22116.554540,38.837900,18.753600
20040228.000000,22146.303900,38.803900,18.773200
20040228.000000,22316.603150,38.872000,18.763400
20040228.000000,22346.449420,38.803900,18.753600
20040228.000000,22446.059630,38.803900,18.724200
20040228.000000,22546.515580,38.837900,18.734000
20040228.000000,22617.231310,38.940100,18.724200
20040228.000000,23016.107120,38.940100,18.734000
20040228.000000,23116.348390,38.940100,18.724200
20040228.000000,23146.107960,38.940100,18.714400
20040228.000000,23446.698200,38.940100,18.694800
20040228.000000,23616.849220,38.872000,18.685000
20040228.000000,23746.514180,38.872000,18.665400
20040228.000000,24016.927810,38.872000,18.655600
20040228.000000,24046.121260,38.872000,18.645800
20040228.000000,24116.693000,38.872000,18.636000
20040228.000000,24246.365370,38.837900,18.636000
20040228.000000,24646.166590,38.803900,18.636000
20040228.000000,24746.132100,38.872000,18.616400
20040228.000000,25016.186740,38.906100,18.606600
20040228.000000,30217.064740,38.940100,18.547800
20040228.000000,30546.581160,38.940100,18.518400
20040228.000000,30746.193900,39.008200,18.508600
20040228.000000,30816.336510,39.076300,18.498800
20040228.000000,30847.118700,39.008200,18.498800
20040228.000000,31017.006140,39.042200,18.498800
20040228.000000,31046.497890,39.042200,18.508600
20040228.000000,31917.102590,39.042200,18.469400
20040228.000000,32046.586630,39.042200,18.459600
20040228.000000,32346.447160,38.940100,18.440000
20040228.000000,32416.877690,38.940100,18.420400
20040228.000000,32616.320540,39.008200,18.410600
20040228.000000,32847.036130,39.144300,18.400800
20040228.000000,32947.077180,39.076300,18.400800
20040228.000000,33016.265940,39.144300,18.400800
20040228.000000,33216.659600,39.076300,18.410600
20040228.000000,33346.915350,39.042200,18.420400
20040228.000000,33446.131660,39.076300,18.410600
20040228.000000,33616.504040,39.076300,18.400800
20040228.000000,33647.220560,39.008200,18.400800
20040228.000000,34047.111610,39.076300,18.381200
20040228.000000,34116.942030,39.008200,18.371400
20040228.000000,34147.056260,39.008200,18.381200
20040228.000000,34216.338340,39.008200,18.361600
20040228.000000,34546.527420,39.008200,18.342000
20040228.000000,34616.159880,39.008200,18.332200
20040228.000000,34917.144810,39.076300,18.342000
20040228.000000,35016.962890,39.144300,18.312600
20040228.000000,35116.663160,39.144300,18.322400
20040228.000000,35246.918530,39.144300,18.302800
20040228.000000,35316.177310,39.110300,18.302800
20040228.000000,35346.584560,39.144300,18.293000
20040228.000000,35446.518160,39.076300,18.302800
20040228.000000,35646.430890,39.076300,18.293000
20040228.000000,35716.842070,39.008200,18.283200
20040228.000000,35847.007660,39.008200,18.263600
20040228.000000,40016.541720,39.042200,18.273400
20040228.000000,40116.384800,39.042200,18.263600
20040228.000000,40318.685070,39.008200,18.263600
20040228.000000,40547.033900,38.974200,18.244000
20040228.000000,40816.775740,39.144300,18.204800
20040228.000000,40916.243430,39.144300,18.185200
20040228.000000,41046.322550,39.076300,18.204800
20040228.000000,41116.776430,39.144300,18.204800
20040228.000000,41417.118770,39.042200,18.185200
20040228.000000,41546.647100,39.144300,18.155800
20040228.000000,41617.073140,39.144300,18.165600
20040228.000000,41847.019400,39.076300,18.155800
20040228.000000,42146.307590,39.008200,18.136200
20040228.000000,42346.854940,39.042200,18.126400
20040228.000000,42517.167540,39.076300,18.106800
20040228.000000,42616.276990,39.042200,18.097000
20040228.000000,42647.042860,39.008200,18.087200
20040228.000000,42716.717720,39.076300,18.087200
20040228.000000,42946.692510,39.076300,18.087200
20040228.000000,43016.282320,39.042200,18.077400
20040228.000000,43146.793370,39.110300,18.067600
20040228.000000,43646.962050,39.008200,18.067600
20040228.000000,44016.838110,39.008200,18.028400
20040228.000000,44047.105160,39.076300,18.038200
20040228.000000,44416.859970,39.008200,18.028400
20040228.000000,44547.139980,39.008200,18.018600
20040228.000000,44616.314710,39.008200,18.008800
20040228.000000,44816.528960,39.110300,17.979400
20040228.000000,44846.700720,39.144300,17.959800
20040228.000000,45046.588000,39.110300,17.969600
20040228.000000,45116.536370,39.144300,17.959800
20040228.000000,45446.657050,39.212300,17.930400
20040228.000000,45617.120260,39.110300,17.940200
20040228.000000,45716.358000,39.076300,17.950000
20040228.000000,45946.529360,39.008200,17.940200
20040228.000000,50316.388860,39.042200,17.910800
20040228.000000,50516.623230,39.042200,17.881400
20040228.000000,50717.167230,39.110300,17.871600
20040228.000000,50846.970460,39.110300,17.891200
20040228.000000,51016.805570,39.144300,17.881400
20040228.000000,51046.511080,39.144300,17.871600
20040228.000000,51117.021860,39.076300,17.881400
20040228.000000,51216.945330,39.042200,17.881400
20040228.000000,51447.190810,39.042200,17.871600
20040228.000000,51617.300350,39.042200,17.852000
20040228.000000,51716.424980,39.110300,17.852000
20040228.000000,52346.520350,39.110300,17.842200
20040228.000000,52416.855150,39.042200,17.832400
20040228.000000,52547.257360,39.042200,17.812800
20040228.000000,52647.319360,39.042200,17.822600
20040228.000000,52917.187820,39.110300,17.812800
20040228.000000,52947.515620,39.144300,17.793200
20040228.000000,53316.692790,39.144300,17.803000
20040228.000000,53647.408070,39.178300,17.783400
20040228.000000,53817.018900,39.178300,17.773600
20040228.000000,54017.035070,39.178300,17.773600
20040228.000000,54047.232630,39.110300,17.754000
20040228.000000,54116.821730,39.144300,17.754000
20040228.000000,54246.557990,39.110300,17.754000
20040228.000000,54416.345100,39.110300,17.724600
20040228.000000,54447.258070,39.144300,17.734400
20040228.000000,54617.459430,39.144300,17.714800
20040228.000000,55447.287400,39.212300,17.714800
20040228.000000,55517.113070,39.246300,17.695200
20040228.000000,55546.759720,39.212300,17.695200
20040228.000000,55616.598860,39.212300,17.685400
20040228.000000,55747.117280,39.212300,17.705000
20040228.000000,55847.160050,39.212300,17.695200
20040228.000000,60116.399480,39.144300,17.695200
20040228.000000,60346.715770,39.144300,17.685400
20040228.000000,60516.404960,39.076300,17.685400
20040228.000000,60617.440440,39.212300,17.656000
20040228.000000,60816.709040,39.212300,17.665800
20040228.000000,61016.890490,39.178300,17.665800
20040228.000000,61047.223800,39.212300,17.665800
20040228.000000,61116.743330,39.144300,17.665800
20040228.000000,61146.637330,39.212300,17.665800
20040228.000000,61216.895710,39.280300,17.656000
20040228.000000,61517.648880,39.246300,17.646200
20040228.000000,61617.317800,39.246300,17.636400
20040228.000000,61716.937420,39.246300,17.636400
20040228.000000,61946.919440,39.178300,17.636400
20040228.000000,62317.705600,39.144300,17.626600
20040228.000000,62446.464400,39.144300,17.597200
20040228.000000,62517.189370,39.178300,17.607000
20040228.000000,62716.465540,39.348300,17.577600
20040228.000000,62746.584590,39.314300,17.567800
20040228.000000,62847.126620,39.314300,17.577600
20040228.000000,63047.445160,39.280300,17.577600
20040228.000000,63217.243800,39.382300,17.577600
20040228.000000,63547.107720,39.382300,17.567800
20040228.000000,63646.775490,39.314300,17.567800
20040228.000000,63847.467060,39.348300,17.567800
20040228.000000,63917.260620,39.246300,17.567800
20040228.000000,63947.479110,39.246300,17.567800
20040228.000000,64016.680880,39.246300,17.567800
20040228.000000,64046.901210,39.246300,17.558000
20040228.000000,64216.783050,39.212300,17.558000
20040228.000000,64347.046640,39.212300,17.548200
20040228.000000,64947.029610,39.348300,17.538400
20040228.000000,65317.426900,39.450200,17.548200
20040228.000000,70017.369670,39.280300,17.509000
20040228.000000,71416.680700,39.212300,17.587400
20040228.000000,71646.674570,39.144300,17.597200
20040228.000000,72916.887650,38.872000,17.744200
20040228.000000,72946.705760,38.837900,17.754000
20040228.000000,73217.131710,38.837900,17.793200
20040228.000000,73547.113950,38.769800,17.832400
20040228.000000,73617.194980,38.735700,17.832400
20040228.000000,73717.227010,38.735700,17.852000
20040228.000000,73817.809170,38.735700,17.861800
20040228.000000,73848.000110,38.735700,17.852000
20040228.000000,73917.124360,38.769800,17.861800
20040228.000000,74117.130620,38.667500,17.891200
20040228.000000,74146.966420,38.667500,17.901000
20040228.000000,74347.524820,38.633400,17.950000
20040228.000000,74447.430980,38.599300,17.950000
20040228.000000,74516.813400,38.667500,17.950000
20040228.000000,74546.961380,38.599300,17.950000
20040228.000000,74646.844660,38.667500,17.959800
20040228.000000,74717.409700,38.633400,17.969600
20040228.000000,74747.200800,38.599300,17.989200
20040228.000000,74917.367970,38.531100,18.018600
20040228.000000,74946.555700,38.565200,18.028400
20040228.000000,75017.145630,38.531100,18.028400
20040228.000000,75117.066360,38.531100,18.057800
20040228.000000,75446.722590,38.394600,18.155800
20040228.000000,75517.413920,38.326300,18.165600
20040228.000000,75946.849440,38.189700,18.322400
20040228.000000,80116.853080,38.052900,18.381200
20040228.000000,80416.681700,37.916100,18.498800
20040228.000000,80647.363340,37.779200,18.577200
20040228.000000,80717.819310,37.847700,18.596800
20040228.000000,80816.920600,37.710700,18.636000
20040228.000000,81116.846710,37.539400,18.773200
20040228.000000,81248.051420,37.402200,18.851600
20040228.000000,81318.270820,37.333600,18.861400
20040228.000000,81347.810030,37.299300,18.890800
20040228.000000,81416.654990,37.299300,18.920200
20040228.000000,81447.632290,37.230700,18.930000
20040228.000000,81517.844950,37.162000,18.949600
20040228.000000,81546.932260,37.230700,18.959400
20040228.000000,81947.713240,36.783900,19.165200
20040228.000000,82117.597280,36.749500,19.184800
20040228.000000,82218.006930,36.715100,19.214200
20040228.000000,82316.877000,36.611800,19.243600
20040228.000000,82416.673920,36.543000,19.273000
20040228.000000,82517.835510,36.474100,19.322000
20040228.000000,82647.857880,36.405200,19.390600
20040228.000000,82747.570690,36.267300,19.439600
20040228.000000,82817.906430,36.301800,19.449400
20040228.000000,83017.410800,36.198300,19.537600
20040228.000000,83047.166810,36.129300,19.547400
20040228.000000,83146.865480,36.060300,19.596400
20040228.000000,83247.570250,35.922100,19.665000
20040228.000000,83517.929570,35.783900,19.763000
20040228.000000,83547.736950,35.680200,19.772800
20040228.000000,83617.760610,35.714800,19.782600
20040228.000000,83918.273040,35.576400,19.929600
20040228.000000,84147.459280,35.368700,20.017800
20040228.000000,84216.710530,35.299500,20.027600
20040228.000000,84247.664120,35.264800,20.047200
20040228.000000,84746.800310,34.883400,20.253000
20040228.000000,84917.168110,34.883400,20.282400
20040228.000000,85417.442950,34.536000,20.517600
20040228.000000,85547.808050,34.396900,20.596000
20040228.000000,85618.038990,34.327300,20.605800
20040228.000000,85847.874200,34.188000,20.713600
20040228.000000,90047.194430,34.118400,20.762600
20040228.000000,90248.432430,34.013900,20.831200
20040228.000000,90416.937610,33.909300,20.890000
20040228.000000,90617.632420,33.804700,20.988000
20040228.000000,91117.074500,33.420600,21.213400
20040228.000000,91148.403810,33.420600,21.242800
20040228.000000,91247.546580,33.350700,21.282000
20040228.000000,91318.483900,33.315800,21.311400
20040228.000000,91348.367790,33.280800,21.311400
20040228.000000,91417.324200,33.280800,21.321200
20040228.000000,91447.804870,33.245800,21.321200
20040228.000000,91547.929040,33.350700,21.340800
20040228.000000,91617.170040,33.280800,21.370200
20040228.000000,91647.013720,33.280800,21.399600
20040228.000000,91747.224690,33.210800,21.438800
20040228.000000,91847.591690,33.070900,21.487800
20040228.000000,91918.223490,33.070900,21.517200
20040228.000000,91947.581450,33.000900,21.507400
20040228.000000,92047.731890,33.035900,21.527000
20040228.000000,92118.850330,33.000900,21.536800
20040228.000000,92318.457360,32.860800,21.654400
20040228.000000,92347.007220,32.895800,21.674000
20040228.000000,92417.595940,32.860800,21.713200
20040228.000000,92547.692030,32.825700,21.791600
20040228.000000,92648.148060,32.755700,21.811200
20040228.000000,92716.887540,32.685500,21.811200
20040228.000000,92918.355050,32.580300,21.889600
20040228.000000,92947.237800,32.545200,21.889600
20040228.000000,93117.002890,32.510200,21.948400
20040228.000000,93318.675280,32.440000,22.017000
20040228.000000,93348.395300,32.404900,22.036600
20040228.000000,93417.649670,32.369800,22.066000
20040228.000000,93447.207960,32.334600,22.085600
20040228.000000,93518.459290,32.299500,22.115000
20040228.000000,93547.191020,32.404900,22.095400
20040228.000000,93648.887320,32.440000,22.085600
20040228.000000,93747.214100,32.404900,22.095400
20040228.000000,93817.058750,32.369800,22.134600
20040228.000000,93918.106050,32.334600,22.193400
20040228.000000,93948.050810,32.264400,22.222800
20040228.000000,94017.879250,32.229300,22.242400
20040228.000000,94117.172740,32.194100,22.301200
20040228.000000,94316.934350,32.088700,22.360000
20040228.000000,94647.874720,31.948000,22.458000
20040228.000000,94746.750150,31.948000,22.497200
20040228.000000,94817.109160,31.877600,22.516800
20040228.000000,94947.739140,32.018300,22.487400
20040228.000000,95147.732760,31.807200,22.595200
20040228.000000,95246.999590,31.807200,22.663800
20040228.000000,95318.115870,31.736800,22.683400
20040228.000000,95418.078010,31.736800,22.634400
20040228.000000,95447.357770,31.807200,22.644200
20040228.000000,95516.975660,31.736800,22.712800
20040228.000000,95546.762780,31.666400,22.732400
20040228.000000,95617.402150,31.595900,22.761800
20040228.000000,95716.963390,31.631200,22.752000
20040228.000000,95748.705280,31.666400,22.732400
20040228.000000,95816.903310,31.736800,22.752000
20040228.000000,95847.985820,31.666400,22.791200
20040228.000000,95916.879400,31.736800,22.771600
20040228.000000,95947.646140,31.736800,22.810800
20040228.000000,100017.380400,31.631200,22.830400
20040228.000000,100047.502200,31.525400,22.879400
20040228.000000,100117.030700,31.525400,22.889200
20040228.000000,100448.343400,31.384400,22.987200
20040228.000000,100547.684300,31.419700,23.006800
20040228.000000,100617.592600,31.454900,23.026400
20040228.000000,100717.837000,31.313900,23.055800
